gpl,type,organism_ch1,molecule_ch1,label_ch1
GPL4091,genomic,Homo sapiens,genomic DNA,Cy5
GPL4091,genomic,Homo sapiens,genomic DNA,Cy5
GPL4091,genomic,Homo sapiens,genomic DNA,Cy5
GPL4091,genomic,Homo sapiens,genomic DNA,Cy5
GPL4091,genomic,Homo sapiens,genomic DNA,Cy5
GPL4091,genomic,Homo sapiens,genomic DNA,Cy5
GPL4091,genomic,Homo sapiens,genomic DNA,Cy5
GPL11154,SRA,Homo sapiens,total RNA,NA
GPL11154,SRA,Homo sapiens,total RNA,NA
GPL11154,SRA,Homo sapiens,total RNA,NA
GPL11154,SRA,Homo sapiens,total RNA,NA
GPL11154,SRA,Homo sapiens,total RNA,NA
GPL11154,SRA,Homo sapiens,total RNA,NA
GPL11154,SRA,Homo sapiens,total RNA,NA
GPL11154,SRA,Homo sapiens,total RNA,NA
GPL11154,SRA,Homo sapiens,total RNA,NA
GPL11154,SRA,Homo sapiens,total RNA,NA
GPL11154,SRA,Homo sapiens,total RNA,NA
GPL11154,SRA,Homo sapiens,total RNA,NA
GPL11154,SRA,Homo sapiens,total RNA,NA
GPL11154,SRA,Homo sapiens,total RNA,NA
GPL11154,SRA,Homo sapiens,total RNA,NA
GPL11154,SRA,Homo sapiens,total RNA,NA
GPL11154,SRA,Homo sapiens,total RNA,NA
GPL11154,SRA,Homo sapiens,total RNA,NA
GPL11154,SRA,Homo sapiens,total RNA,NA
GPL11154,SRA,Homo sapiens,total RNA,NA
GPL11154,SRA,Homo sapiens,total RNA,NA
GPL11154,SRA,Homo sapiens,total RNA,NA
GPL11154,SRA,Homo sapiens,total RNA,NA
GPL11154,SRA,Homo sapiens,total RNA,NA
GPL11154,SRA,Homo sapiens,total RNA,NA
GPL11154,SRA,Homo sapiens,total RNA,NA
GPL11154,SRA,Homo sapiens,total RNA,NA
GPL11154,SRA,Homo sapiens,total RNA,NA
GPL11154,SRA,Homo sapiens,total RNA,NA
GPL11154,SRA,Homo sapiens,total RNA,NA
GPL11154,SRA,Homo sapiens,total RNA,NA
GPL11154,SRA,Homo sapiens,total RNA,NA
GPL11154,SRA,Homo sapiens,total RNA,NA
GPL11154,SRA,Homo sapiens,total RNA,NA
GPL11154,SRA,Homo sapiens,total RNA,NA
GPL11154,SRA,Homo sapiens,total RNA,NA
GPL11154,SRA,Homo sapiens,total RNA,NA
GPL11154,SRA,Homo sapiens,total RNA,NA
GPL11154,SRA,Homo sapiens,total RNA,NA
GPL11154,SRA,Homo sapiens,total RNA,NA
GPL11154,SRA,Homo sapiens,total RNA,NA
GPL11154,SRA,Homo sapiens,total RNA,NA
GPL11154,SRA,Homo sapiens,total RNA,NA
GPL11154,SRA,Homo sapiens,total RNA,NA
GPL10128,RNA,Homo sapiens,total RNA,Cy3
GPL10128,RNA,Homo sapiens,total RNA,Cy3
GPL10128,RNA,Homo sapiens,total RNA,Cy3
GPL10128,RNA,Homo sapiens,total RNA,Cy3
GPL10128,RNA,Homo sapiens,total RNA,Cy3
GPL10128,RNA,Homo sapiens,total RNA,Cy3
GPL10128,RNA,Homo sapiens,total RNA,Cy3
GPL10128,RNA,Homo sapiens,total RNA,Cy3
GPL10128,RNA,Homo sapiens,total RNA,Cy3
GPL10128,RNA,Homo sapiens,total RNA,Cy3
GPL10128,RNA,Homo sapiens,total RNA,Cy3
GPL10128,RNA,Homo sapiens,total RNA,Cy3
GPL13938,RNA,Homo sapiens,total RNA,Cy3
GPL13938,RNA,Homo sapiens,total RNA,Cy3
GPL13938,RNA,Homo sapiens,total RNA,Cy3
GPL13938,RNA,Homo sapiens,total RNA,Cy3
GPL13938,RNA,Homo sapiens,total RNA,Cy3
GPL13938,RNA,Homo sapiens,total RNA,Cy3
GPL5175,RNA,Homo sapiens,total RNA,biotin
GPL5175,RNA,Homo sapiens,total RNA,biotin
GPL5175,RNA,Homo sapiens,total RNA,biotin
GPL5175,RNA,Homo sapiens,total RNA,biotin
GPL5175,RNA,Homo sapiens,total RNA,biotin
GPL5175,RNA,Homo sapiens,total RNA,biotin
GPL5175,RNA,Homo sapiens,total RNA,biotin
GPL5175,RNA,Homo sapiens,total RNA,biotin
GPL5175,RNA,Homo sapiens,total RNA,biotin
GPL5175,RNA,Homo sapiens,total RNA,biotin
GPL5175,RNA,Homo sapiens,total RNA,biotin
GPL5175,RNA,Homo sapiens,total RNA,biotin
GPL5175,RNA,Homo sapiens,total RNA,biotin
GPL5175,RNA,Homo sapiens,total RNA,biotin
GPL5175,RNA,Homo sapiens,total RNA,biotin
GPL5175,RNA,Homo sapiens,total RNA,biotin
GPL5175,RNA,Homo sapiens,total RNA,biotin
GPL5175,RNA,Homo sapiens,total RNA,biotin
GPL5175,RNA,Homo sapiens,total RNA,biotin
GPL5175,RNA,Homo sapiens,total RNA,biotin
GPL6480,RNA,Homo sapiens,total RNA,Cy3
GPL6480,RNA,Homo sapiens,total RNA,Cy3
GPL6480,RNA,Homo sapiens,total RNA,Cy3
GPL6480,RNA,Homo sapiens,total RNA,Cy3
GPL9825,RNA,Saccharomyces cerevisiae,total RNA,Cy5
GPL9825,RNA,Saccharomyces cerevisiae,total RNA,Cy5
GPL9825,RNA,Saccharomyces cerevisiae,total RNA,Cy5
GPL9825,RNA,Saccharomyces cerevisiae,total RNA,Cy5
GPL9825,RNA,Saccharomyces cerevisiae,total RNA,Cy5
GPL9825,RNA,Saccharomyces cerevisiae,total RNA,Cy5
GPL9825,RNA,Saccharomyces cerevisiae,total RNA,Cy5
GPL9825,RNA,Saccharomyces cerevisiae,total RNA,Cy3
GPL3535,RNA,Macaca mulatta,total RNA,biotin
GPL3535,RNA,Macaca mulatta,total RNA,biotin
GPL3535,RNA,Macaca mulatta,total RNA,biotin
GPL3535,RNA,Macaca mulatta,total RNA,biotin
GPL3535,RNA,Macaca mulatta,total RNA,biotin
GPL3535,RNA,Macaca mulatta,total RNA,biotin
GPL3535,RNA,Macaca mulatta,total RNA,biotin
GPL3535,RNA,Macaca mulatta,total RNA,biotin
GPL3535,RNA,Macaca mulatta,total RNA,biotin
GPL3535,RNA,Macaca mulatta,total RNA,biotin
GPL3535,RNA,Macaca mulatta,total RNA,biotin
GPL3535,RNA,Macaca mulatta,total RNA,biotin
GPL3535,RNA,Macaca mulatta,total RNA,biotin
GPL3535,RNA,Macaca mulatta,total RNA,biotin
GPL3535,RNA,Macaca mulatta,total RNA,biotin
GPL3535,RNA,Macaca mulatta,total RNA,biotin
GPL3535,RNA,Macaca mulatta,total RNA,biotin
GPL3535,RNA,Macaca mulatta,total RNA,biotin
GPL3535,RNA,Macaca mulatta,total RNA,biotin
GPL3535,RNA,Macaca mulatta,total RNA,biotin
GPL3535,RNA,Macaca mulatta,total RNA,biotin
GPL3535,RNA,Macaca mulatta,total RNA,biotin
GPL3535,RNA,Macaca mulatta,total RNA,biotin
GPL3535,RNA,Macaca mulatta,total RNA,biotin
GPL9115,SRA,Homo sapiens,total RNA,NA
GPL9115,SRA,Homo sapiens,total RNA,NA
GPL16995,SRA,Verticillium dahliae,total RNA,NA
GPL16995,SRA,Verticillium dahliae,total RNA,NA
GPL3513,RNA,Arabidopsis thaliana,total RNA,Cy3
GPL3513,RNA,Arabidopsis thaliana,total RNA,Cy5
GPL3513,RNA,Arabidopsis thaliana,total RNA,Cy5
GPL7092,RNA,Arabidopsis thaliana,total RNA,Cy5
GPL7092,RNA,Arabidopsis thaliana,total RNA,Cy5
GPL7092,RNA,Arabidopsis thaliana,total RNA,Cy3
GPL16995,SRA,Verticillium dahliae,total RNA,NA
GPL16995,SRA,Verticillium dahliae,total RNA,NA
GPL9183,genomic,Homo sapiens,genomic DNA,"Cy3, Cy5"
GPL9183,genomic,Homo sapiens,genomic DNA,"Cy3, Cy5"
GPL9183,genomic,Homo sapiens,genomic DNA,"Cy3, Cy5"
GPL9183,genomic,Homo sapiens,genomic DNA,"Cy3, Cy5"
GPL9183,genomic,Homo sapiens,genomic DNA,"Cy3, Cy5"
GPL9183,genomic,Homo sapiens,genomic DNA,"Cy3, Cy5"
GPL9183,genomic,Homo sapiens,genomic DNA,"Cy3, Cy5"
GPL9183,genomic,Homo sapiens,genomic DNA,"Cy3, Cy5"
GPL9183,genomic,Homo sapiens,genomic DNA,"Cy3, Cy5"
GPL9183,genomic,Homo sapiens,genomic DNA,"Cy3, Cy5"
GPL9183,genomic,Homo sapiens,genomic DNA,"Cy3, Cy5"
GPL9183,genomic,Homo sapiens,genomic DNA,"Cy3, Cy5"
GPL9183,genomic,Homo sapiens,genomic DNA,"Cy3, Cy5"
GPL9183,genomic,Homo sapiens,genomic DNA,"Cy3, Cy5"
GPL9183,genomic,Homo sapiens,genomic DNA,"Cy3, Cy5"
GPL9183,genomic,Homo sapiens,genomic DNA,"Cy3, Cy5"
GPL9183,genomic,Homo sapiens,genomic DNA,"Cy3, Cy5"
GPL9183,genomic,Homo sapiens,genomic DNA,"Cy3, Cy5"
GPL9183,genomic,Homo sapiens,genomic DNA,"Cy3, Cy5"
GPL9183,genomic,Homo sapiens,genomic DNA,"Cy3, Cy5"
GPL9183,genomic,Homo sapiens,genomic DNA,"Cy3, Cy5"
GPL9183,genomic,Homo sapiens,genomic DNA,"Cy3, Cy5"
GPL9183,genomic,Homo sapiens,genomic DNA,"Cy3, Cy5"
GPL9183,genomic,Homo sapiens,genomic DNA,"Cy3, Cy5"
GPL9183,genomic,Homo sapiens,genomic DNA,"Cy3, Cy5"
GPL9183,genomic,Homo sapiens,genomic DNA,"Cy3, Cy5"
GPL9183,genomic,Homo sapiens,genomic DNA,"Cy3, Cy5"
GPL9183,genomic,Homo sapiens,genomic DNA,"Cy3, Cy5"
GPL9183,genomic,Homo sapiens,genomic DNA,"Cy3, Cy5"
GPL9183,genomic,Homo sapiens,genomic DNA,"Cy3, Cy5"
GPL9183,genomic,Homo sapiens,genomic DNA,"Cy3, Cy5"
GPL9183,genomic,Homo sapiens,genomic DNA,"Cy3, Cy5"
GPL9183,genomic,Homo sapiens,genomic DNA,"Cy3, Cy5"
GPL9183,genomic,Homo sapiens,genomic DNA,"Cy3, Cy5"
GPL9183,genomic,Homo sapiens,genomic DNA,"Cy3, Cy5"
GPL9183,genomic,Homo sapiens,genomic DNA,"Cy3, Cy5"
GPL9183,genomic,Homo sapiens,genomic DNA,"Cy3, Cy5"
GPL9183,genomic,Homo sapiens,genomic DNA,"Cy3, Cy5"
GPL9183,genomic,Homo sapiens,genomic DNA,"Cy3, Cy5"
GPL9183,genomic,Homo sapiens,genomic DNA,"Cy3, Cy5"
GPL9183,genomic,Homo sapiens,genomic DNA,"Cy3, Cy5"
GPL9183,genomic,Homo sapiens,genomic DNA,"Cy3, Cy5"
GPL9183,genomic,Homo sapiens,genomic DNA,"Cy3, Cy5"
GPL9183,genomic,Homo sapiens,genomic DNA,"Cy3, Cy5"
GPL9183,genomic,Homo sapiens,genomic DNA,"Cy3, Cy5"
GPL9183,genomic,Homo sapiens,genomic DNA,"Cy3, Cy5"
GPL9183,genomic,Homo sapiens,genomic DNA,"Cy3, Cy5"
GPL9183,genomic,Homo sapiens,genomic DNA,"Cy3, Cy5"
GPL9183,genomic,Homo sapiens,genomic DNA,"Cy3, Cy5"
GPL9183,genomic,Homo sapiens,genomic DNA,"Cy3, Cy5"
GPL9183,genomic,Homo sapiens,genomic DNA,"Cy3, Cy5"
GPL9183,genomic,Homo sapiens,genomic DNA,"Cy3, Cy5"
GPL9183,genomic,Homo sapiens,genomic DNA,"Cy3, Cy5"
GPL9183,genomic,Homo sapiens,genomic DNA,"Cy3, Cy5"
GPL9183,genomic,Homo sapiens,genomic DNA,"Cy3, Cy5"
GPL9183,genomic,Homo sapiens,genomic DNA,"Cy3, Cy5"
GPL9183,genomic,Homo sapiens,genomic DNA,"Cy3, Cy5"
GPL9183,genomic,Homo sapiens,genomic DNA,"Cy3, Cy5"
GPL9183,genomic,Homo sapiens,genomic DNA,"Cy3, Cy5"
GPL9183,genomic,Homo sapiens,genomic DNA,"Cy3, Cy5"
GPL9183,genomic,Homo sapiens,genomic DNA,"Cy3, Cy5"
GPL9183,genomic,Homo sapiens,genomic DNA,"Cy3, Cy5"
GPL9183,genomic,Homo sapiens,genomic DNA,"Cy3, Cy5"
GPL9183,genomic,Homo sapiens,genomic DNA,"Cy3, Cy5"
GPL9183,genomic,Homo sapiens,genomic DNA,"Cy3, Cy5"
GPL9183,genomic,Homo sapiens,genomic DNA,"Cy3, Cy5"
GPL9183,genomic,Homo sapiens,genomic DNA,"Cy3, Cy5"
GPL9183,genomic,Homo sapiens,genomic DNA,"Cy3, Cy5"
GPL9183,genomic,Homo sapiens,genomic DNA,"Cy3, Cy5"
GPL9183,genomic,Homo sapiens,genomic DNA,"Cy3, Cy5"
GPL9183,genomic,Homo sapiens,genomic DNA,"Cy3, Cy5"
GPL9183,genomic,Homo sapiens,genomic DNA,"Cy3, Cy5"
GPL9183,genomic,Homo sapiens,genomic DNA,"Cy3, Cy5"
GPL9183,genomic,Homo sapiens,genomic DNA,"Cy3, Cy5"
GPL9183,genomic,Homo sapiens,genomic DNA,"Cy3, Cy5"
GPL9183,genomic,Homo sapiens,genomic DNA,"Cy3, Cy5"
GPL9183,genomic,Homo sapiens,genomic DNA,"Cy3, Cy5"
GPL9183,genomic,Homo sapiens,genomic DNA,"Cy3, Cy5"
GPL9183,genomic,Homo sapiens,genomic DNA,"Cy3, Cy5"
GPL9183,genomic,Homo sapiens,genomic DNA,"Cy3, Cy5"
GPL9183,genomic,Homo sapiens,genomic DNA,"Cy3, Cy5"
GPL9183,genomic,Homo sapiens,genomic DNA,"Cy3, Cy5"
GPL9183,genomic,Homo sapiens,genomic DNA,"Cy3, Cy5"
GPL9183,genomic,Homo sapiens,genomic DNA,"Cy3, Cy5"
GPL9183,genomic,Homo sapiens,genomic DNA,"Cy3, Cy5"
GPL9183,genomic,Homo sapiens,genomic DNA,"Cy3, Cy5"
GPL9183,genomic,Homo sapiens,genomic DNA,"Cy3, Cy5"
GPL9183,genomic,Homo sapiens,genomic DNA,"Cy3, Cy5"
GPL9183,genomic,Homo sapiens,genomic DNA,"Cy3, Cy5"
GPL9183,genomic,Homo sapiens,genomic DNA,"Cy3, Cy5"
GPL9183,genomic,Homo sapiens,genomic DNA,"Cy3, Cy5"
GPL9183,genomic,Homo sapiens,genomic DNA,"Cy3, Cy5"
GPL9183,genomic,Homo sapiens,genomic DNA,"Cy3, Cy5"
GPL9183,genomic,Homo sapiens,genomic DNA,"Cy3, Cy5"
GPL9183,genomic,Homo sapiens,genomic DNA,"Cy3, Cy5"
GPL9183,genomic,Homo sapiens,genomic DNA,"Cy3, Cy5"
GPL9183,genomic,Homo sapiens,genomic DNA,"Cy3, Cy5"
GPL9183,genomic,Homo sapiens,genomic DNA,"Cy3, Cy5"
GPL9183,genomic,Homo sapiens,genomic DNA,"Cy3, Cy5"
GPL9183,genomic,Homo sapiens,genomic DNA,"Cy3, Cy5"
GPL9183,genomic,Homo sapiens,genomic DNA,"Cy3, Cy5"
GPL9183,genomic,Homo sapiens,genomic DNA,"Cy3, Cy5"
GPL9183,genomic,Homo sapiens,genomic DNA,"Cy3, Cy5"
GPL9183,genomic,Homo sapiens,genomic DNA,"Cy3, Cy5"
GPL9183,genomic,Homo sapiens,genomic DNA,"Cy3, Cy5"
GPL9183,genomic,Homo sapiens,genomic DNA,"Cy3, Cy5"
GPL9183,genomic,Homo sapiens,genomic DNA,"Cy3, Cy5"
GPL9183,genomic,Homo sapiens,genomic DNA,"Cy3, Cy5"
GPL9183,genomic,Homo sapiens,genomic DNA,"Cy3, Cy5"
GPL9183,genomic,Homo sapiens,genomic DNA,"Cy3, Cy5"
GPL9183,genomic,Homo sapiens,genomic DNA,"Cy3, Cy5"
GPL9183,genomic,Homo sapiens,genomic DNA,"Cy3, Cy5"
GPL9183,genomic,Homo sapiens,genomic DNA,"Cy3, Cy5"
GPL9183,genomic,Homo sapiens,genomic DNA,"Cy3, Cy5"
GPL9183,genomic,Homo sapiens,genomic DNA,"Cy3, Cy5"
GPL9183,genomic,Homo sapiens,genomic DNA,"Cy3, Cy5"
GPL9183,genomic,Homo sapiens,genomic DNA,"Cy3, Cy5"
GPL9183,genomic,Homo sapiens,genomic DNA,"Cy3, Cy5"
GPL9183,genomic,Homo sapiens,genomic DNA,"Cy3, Cy5"
GPL9183,genomic,Homo sapiens,genomic DNA,"Cy3, Cy5"
GPL9183,genomic,Homo sapiens,genomic DNA,"Cy3, Cy5"
GPL9183,genomic,Homo sapiens,genomic DNA,"Cy3, Cy5"
GPL9183,genomic,Homo sapiens,genomic DNA,"Cy3, Cy5"
GPL9183,genomic,Homo sapiens,genomic DNA,"Cy3, Cy5"
GPL9183,genomic,Homo sapiens,genomic DNA,"Cy3, Cy5"
GPL9183,genomic,Homo sapiens,genomic DNA,"Cy3, Cy5"
GPL9183,genomic,Homo sapiens,genomic DNA,"Cy3, Cy5"
GPL9183,genomic,Homo sapiens,genomic DNA,"Cy3, Cy5"
GPL9183,genomic,Homo sapiens,genomic DNA,"Cy3, Cy5"
GPL9183,genomic,Homo sapiens,genomic DNA,"Cy3, Cy5"
GPL9183,genomic,Homo sapiens,genomic DNA,"Cy3, Cy5"
GPL9183,genomic,Homo sapiens,genomic DNA,"Cy3, Cy5"
GPL9183,genomic,Homo sapiens,genomic DNA,"Cy3, Cy5"
GPL9183,genomic,Homo sapiens,genomic DNA,"Cy3, Cy5"
GPL9183,genomic,Homo sapiens,genomic DNA,"Cy3, Cy5"
GPL9183,genomic,Homo sapiens,genomic DNA,"Cy3, Cy5"
GPL9183,genomic,Homo sapiens,genomic DNA,"Cy3, Cy5"
GPL9183,genomic,Homo sapiens,genomic DNA,"Cy3, Cy5"
GPL9183,genomic,Homo sapiens,genomic DNA,"Cy3, Cy5"
GPL9183,genomic,Homo sapiens,genomic DNA,"Cy3, Cy5"
GPL9183,genomic,Homo sapiens,genomic DNA,"Cy3, Cy5"
GPL9183,genomic,Homo sapiens,genomic DNA,"Cy3, Cy5"
GPL9183,genomic,Homo sapiens,genomic DNA,"Cy3, Cy5"
GPL9183,genomic,Homo sapiens,genomic DNA,"Cy3, Cy5"
GPL9183,genomic,Homo sapiens,genomic DNA,"Cy3, Cy5"
GPL9183,genomic,Homo sapiens,genomic DNA,"Cy3, Cy5"
GPL9183,genomic,Homo sapiens,genomic DNA,"Cy3, Cy5"
GPL9183,genomic,Homo sapiens,genomic DNA,"Cy3, Cy5"
GPL9183,genomic,Homo sapiens,genomic DNA,"Cy3, Cy5"
GPL9183,genomic,Homo sapiens,genomic DNA,"Cy3, Cy5"
GPL9183,genomic,Homo sapiens,genomic DNA,"Cy3, Cy5"
GPL9183,genomic,Homo sapiens,genomic DNA,"Cy3, Cy5"
GPL9183,genomic,Homo sapiens,genomic DNA,"Cy3, Cy5"
GPL9183,genomic,Homo sapiens,genomic DNA,"Cy3, Cy5"
GPL9183,genomic,Homo sapiens,genomic DNA,"Cy3, Cy5"
GPL9183,genomic,Homo sapiens,genomic DNA,"Cy3, Cy5"
GPL9183,genomic,Homo sapiens,genomic DNA,"Cy3, Cy5"
GPL9183,genomic,Homo sapiens,genomic DNA,"Cy3, Cy5"
GPL9183,genomic,Homo sapiens,genomic DNA,"Cy3, Cy5"
GPL9183,genomic,Homo sapiens,genomic DNA,"Cy3, Cy5"
GPL9183,genomic,Homo sapiens,genomic DNA,"Cy3, Cy5"
GPL9183,genomic,Homo sapiens,genomic DNA,"Cy3, Cy5"
GPL9183,genomic,Homo sapiens,genomic DNA,"Cy3, Cy5"
GPL9183,genomic,Homo sapiens,genomic DNA,"Cy3, Cy5"
GPL9183,genomic,Homo sapiens,genomic DNA,"Cy3, Cy5"
GPL9183,genomic,Homo sapiens,genomic DNA,"Cy3, Cy5"
GPL9183,genomic,Homo sapiens,genomic DNA,"Cy3, Cy5"
GPL9183,genomic,Homo sapiens,genomic DNA,"Cy3, Cy5"
GPL9183,genomic,Homo sapiens,genomic DNA,"Cy3, Cy5"
GPL9183,genomic,Homo sapiens,genomic DNA,"Cy3, Cy5"
GPL9183,genomic,Homo sapiens,genomic DNA,"Cy3, Cy5"
GPL9183,genomic,Homo sapiens,genomic DNA,"Cy3, Cy5"
GPL9183,genomic,Homo sapiens,genomic DNA,"Cy3, Cy5"
GPL9183,genomic,Homo sapiens,genomic DNA,"Cy3, Cy5"
GPL9183,genomic,Homo sapiens,genomic DNA,"Cy3, Cy5"
GPL9183,genomic,Homo sapiens,genomic DNA,"Cy3, Cy5"
GPL9183,genomic,Homo sapiens,genomic DNA,"Cy3, Cy5"
GPL9183,genomic,Homo sapiens,genomic DNA,"Cy3, Cy5"
GPL9183,genomic,Homo sapiens,genomic DNA,"Cy3, Cy5"
GPL9183,genomic,Homo sapiens,genomic DNA,"Cy3, Cy5"
GPL9183,genomic,Homo sapiens,genomic DNA,"Cy3, Cy5"
GPL9183,genomic,Homo sapiens,genomic DNA,"Cy3, Cy5"
GPL9183,genomic,Homo sapiens,genomic DNA,"Cy3, Cy5"
GPL9183,genomic,Homo sapiens,genomic DNA,"Cy3, Cy5"
GPL9183,genomic,Homo sapiens,genomic DNA,"Cy3, Cy5"
GPL9183,genomic,Homo sapiens,genomic DNA,"Cy3, Cy5"
GPL9183,genomic,Homo sapiens,genomic DNA,"Cy3, Cy5"
GPL9183,genomic,Homo sapiens,genomic DNA,"Cy3, Cy5"
GPL9183,genomic,Homo sapiens,genomic DNA,"Cy3, Cy5"
GPL9183,genomic,Homo sapiens,genomic DNA,"Cy3, Cy5"
GPL9183,genomic,Homo sapiens,genomic DNA,"Cy3, Cy5"
GPL9183,genomic,Homo sapiens,genomic DNA,"Cy3, Cy5"
GPL9183,genomic,Homo sapiens,genomic DNA,"Cy3, Cy5"
GPL9183,genomic,Homo sapiens,genomic DNA,"Cy3, Cy5"
GPL9183,genomic,Homo sapiens,genomic DNA,"Cy3, Cy5"
GPL9183,genomic,Homo sapiens,genomic DNA,"Cy3, Cy5"
GPL9183,genomic,Homo sapiens,genomic DNA,"Cy3, Cy5"
GPL9183,genomic,Homo sapiens,genomic DNA,"Cy3, Cy5"
GPL9183,genomic,Homo sapiens,genomic DNA,"Cy3, Cy5"
GPL9183,genomic,Homo sapiens,genomic DNA,"Cy3, Cy5"
GPL9183,genomic,Homo sapiens,genomic DNA,"Cy3, Cy5"
GPL9183,genomic,Homo sapiens,genomic DNA,"Cy3, Cy5"
GPL9183,genomic,Homo sapiens,genomic DNA,"Cy3, Cy5"
GPL9183,genomic,Homo sapiens,genomic DNA,"Cy3, Cy5"
GPL9183,genomic,Homo sapiens,genomic DNA,"Cy3, Cy5"
GPL9183,genomic,Homo sapiens,genomic DNA,"Cy3, Cy5"
GPL9183,genomic,Homo sapiens,genomic DNA,"Cy3, Cy5"
GPL9183,genomic,Homo sapiens,genomic DNA,"Cy3, Cy5"
GPL9183,genomic,Homo sapiens,genomic DNA,"Cy3, Cy5"
GPL9183,genomic,Homo sapiens,genomic DNA,"Cy3, Cy5"
GPL9183,genomic,Homo sapiens,genomic DNA,"Cy3, Cy5"
GPL9183,genomic,Homo sapiens,genomic DNA,"Cy3, Cy5"
GPL9183,genomic,Homo sapiens,genomic DNA,"Cy3, Cy5"
GPL9183,genomic,Homo sapiens,genomic DNA,"Cy3, Cy5"
GPL9183,genomic,Homo sapiens,genomic DNA,"Cy3, Cy5"
GPL9183,genomic,Homo sapiens,genomic DNA,"Cy3, Cy5"
GPL9183,genomic,Homo sapiens,genomic DNA,"Cy3, Cy5"
GPL9183,genomic,Homo sapiens,genomic DNA,"Cy3, Cy5"
GPL9183,genomic,Homo sapiens,genomic DNA,"Cy3, Cy5"
GPL9183,genomic,Homo sapiens,genomic DNA,"Cy3, Cy5"
GPL9183,genomic,Homo sapiens,genomic DNA,"Cy3, Cy5"
GPL9183,genomic,Homo sapiens,genomic DNA,"Cy3, Cy5"
GPL9183,genomic,Homo sapiens,genomic DNA,"Cy3, Cy5"
GPL9183,genomic,Homo sapiens,genomic DNA,"Cy3, Cy5"
GPL9183,genomic,Homo sapiens,genomic DNA,"Cy3, Cy5"
GPL9183,genomic,Homo sapiens,genomic DNA,"Cy3, Cy5"
GPL9183,genomic,Homo sapiens,genomic DNA,"Cy3, Cy5"
GPL9183,genomic,Homo sapiens,genomic DNA,"Cy3, Cy5"
GPL9183,genomic,Homo sapiens,genomic DNA,"Cy3, Cy5"
GPL9183,genomic,Homo sapiens,genomic DNA,"Cy3, Cy5"
GPL9183,genomic,Homo sapiens,genomic DNA,"Cy3, Cy5"
GPL9183,genomic,Homo sapiens,genomic DNA,"Cy3, Cy5"
GPL9183,genomic,Homo sapiens,genomic DNA,"Cy3, Cy5"
GPL9183,genomic,Homo sapiens,genomic DNA,"Cy3, Cy5"
GPL9183,genomic,Homo sapiens,genomic DNA,"Cy3, Cy5"
GPL9183,genomic,Homo sapiens,genomic DNA,"Cy3, Cy5"
GPL9183,genomic,Homo sapiens,genomic DNA,"Cy3, Cy5"
GPL9183,genomic,Homo sapiens,genomic DNA,"Cy3, Cy5"
GPL9183,genomic,Homo sapiens,genomic DNA,"Cy3, Cy5"
GPL9183,genomic,Homo sapiens,genomic DNA,"Cy3, Cy5"
GPL9183,genomic,Homo sapiens,genomic DNA,"Cy3, Cy5"
GPL9183,genomic,Homo sapiens,genomic DNA,"Cy3, Cy5"
GPL9183,genomic,Homo sapiens,genomic DNA,"Cy3, Cy5"
GPL9183,genomic,Homo sapiens,genomic DNA,"Cy3, Cy5"
GPL9183,genomic,Homo sapiens,genomic DNA,"Cy3, Cy5"
GPL9183,genomic,Homo sapiens,genomic DNA,"Cy3, Cy5"
GPL9183,genomic,Homo sapiens,genomic DNA,"Cy3, Cy5"
GPL9183,genomic,Homo sapiens,genomic DNA,"Cy3, Cy5"
GPL9183,genomic,Homo sapiens,genomic DNA,"Cy3, Cy5"
GPL9183,genomic,Homo sapiens,genomic DNA,"Cy3, Cy5"
GPL9183,genomic,Homo sapiens,genomic DNA,"Cy3, Cy5"
GPL9183,genomic,Homo sapiens,genomic DNA,"Cy3, Cy5"
GPL9183,genomic,Homo sapiens,genomic DNA,"Cy3, Cy5"
GPL9183,genomic,Homo sapiens,genomic DNA,"Cy3, Cy5"
GPL9183,genomic,Homo sapiens,genomic DNA,"Cy3, Cy5"
GPL9183,genomic,Homo sapiens,genomic DNA,"Cy3, Cy5"
GPL9183,genomic,Homo sapiens,genomic DNA,"Cy3, Cy5"
GPL9183,genomic,Homo sapiens,genomic DNA,"Cy3, Cy5"
GPL9183,genomic,Homo sapiens,genomic DNA,"Cy3, Cy5"
GPL9183,genomic,Homo sapiens,genomic DNA,"Cy3, Cy5"
GPL9183,genomic,Homo sapiens,genomic DNA,"Cy3, Cy5"
GPL9183,genomic,Homo sapiens,genomic DNA,"Cy3, Cy5"
GPL9183,genomic,Homo sapiens,genomic DNA,"Cy3, Cy5"
GPL9183,genomic,Homo sapiens,genomic DNA,"Cy3, Cy5"
GPL9183,genomic,Homo sapiens,genomic DNA,"Cy3, Cy5"
GPL9183,genomic,Homo sapiens,genomic DNA,"Cy3, Cy5"
GPL9183,genomic,Homo sapiens,genomic DNA,"Cy3, Cy5"
GPL9183,genomic,Homo sapiens,genomic DNA,"Cy3, Cy5"
GPL9183,genomic,Homo sapiens,genomic DNA,"Cy3, Cy5"
GPL9183,genomic,Homo sapiens,genomic DNA,"Cy3, Cy5"
GPL9183,genomic,Homo sapiens,genomic DNA,"Cy3, Cy5"
GPL9183,genomic,Homo sapiens,genomic DNA,"Cy3, Cy5"
GPL9183,genomic,Homo sapiens,genomic DNA,"Cy3, Cy5"
GPL9183,genomic,Homo sapiens,genomic DNA,"Cy3, Cy5"
